jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/sdat/UnEdited/derivatives/jMRUIFiles/mrs_sub-01_ses-01_press_sub-01_PRESS_35_act_jMRUI_A.TXT

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.000000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 1.277509E+08
MagneticField: 3.000467E+00
TypeOfNucleus: 0E+00
NameOfPatient: No Name
DateOfExperiment: 
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
0.00014734	0.00015810	-0.02997614	0.05306883
0.00021011	0.00001767	-0.03528883	0.03771159
0.00002860	-0.00013046	-0.02588803	0.04001049
0.00009327	-0.00011841	-0.02770410	0.02174645
0.00000126	-0.00014405	-0.04891749	0.03762979
-0.00015650	-0.00012054	-0.03396467	0.04728078
-0.00016878	0.00028001	-0.02681012	0.03456141
-0.00010431	0.00013599	-0.03300669	0.04233721
-0.00012890	-0.00004780	-0.03787853	0.04222723
-0.00008413	0.00008496	-0.04161474	0.03114589
-0.00021976	0.00034034	-0.03370426	0.03315025
-0.00011946	0.00023357	-0.03133247	0.02910007
-0.00006802	0.00028826	-0.04138820	0.04532032
-0.00013743	0.00021442	-0.03424896	0.04158015
-0.00002704	-0.00001161	-0.04472226	0.03865238
-0.00018876	-0.00006174	-0.03897321	0.03879490
-0.00017460	-0.00015517	-0.03394865	0.04181019
-0.00004570	-0.00004549	-0.03644924	0.03391457
-0.00016304	-0.00001316	-0.04543648	0.03608588
-0.00013009	0.00000533	-0.04403936	0.03333149
-0.00031153	-0.00007249	-0.04153525	0.02654870
-0.00041180	0.00022703	-0.04477018	0.05653473
-0.00002265	0.00037193	-0.04021083	0.03974495
0.00015224	0.00039745	-0.05736780	0.03584767
0.00002873	0.00002429	-0.05433430	0.03871110
0.00019192	0.00023245	-0.02836220	0.04141222
0.00010020	-0.00004144	-0.03394046	0.03743323
0.00019414	0.00016224	-0.05520281	0.02351654
-0.00029666	0.00004589	-0.05065058	0.03035387
-0.00037076	-0.00007868	-0.06168556	0.03067991
-0.00004412	-0.00048077	-0.04599800	0.02849785
0.00022886	0.00011825	-0.06036045	0.02354958
0.00005788	0.00012326	-0.06899218	0.03084937
0.00002213	-0.00019391	-0.05359315	0.02950879
-0.00019314	-0.00003511	-0.07446128	0.02913807
0.00006069	-0.00009287	-0.06930814	0.04401923
-0.00038630	0.00000502	-0.07721945	0.04198994
-0.00029957	0.00012798	-0.06521830	0.03094504
0.00012592	-0.00029133	-0.06380901	0.04529401
-0.00003162	0.00026557	-0.06173030	0.03207156
-0.00019503	-0.00004953	-0.06270433	0.03814854
-0.00044185	-0.00001593	-0.08813042	0.04110676
-0.00013420	0.00008308	-0.07921099	0.03401044
-0.00035347	0.00014551	-0.07414614	0.03985429
-0.00011317	0.00031082	-0.08685392	0.04149049
0.00010007	0.00011874	-0.09216932	0.03896568
0.00006747	-0.00003990	-0.09312383	0.02402819
0.00016126	0.00001182	-0.09242707	0.05145201
-0.00018215	-0.00000882	-0.07918694	0.04499195
-0.00035993	-0.00045974	-0.09430704	0.05695703
-0.00018971	-0.00019295	-0.09872400	0.04763242
-0.00061967	-0.00009320	-0.09538219	0.05241870
-0.00073334	-0.00005977	-0.08003311	0.05298438
-0.00018591	0.00011754	-0.10423949	0.07669110
-0.00030007	0.00042313	-0.10198130	0.05363963
-0.00013474	0.00054821	-0.09779667	0.04704512
-0.00006596	0.00015497	-0.10308566	0.06678827
-0.00008810	-0.00005838	-0.10657534	0.05819427
-0.00001308	0.00020392	-0.07496426	0.06750499
-0.00022470	0.00027029	-0.11765922	0.05264596
-0.00006328	0.00017599	-0.08696489	0.06389755
-0.00009852	0.00029258	-0.10561113	0.08014268
-0.00017415	0.00043246	-0.10020414	0.05966697
-0.00006380	0.00009303	-0.11082158	0.06598888
0.00020811	-0.00000640	-0.08955895	0.06945467
-0.00002070	0.00023687	-0.10689745	0.06408801
0.00008691	0.00011674	-0.09480667	0.06972228
0.00012160	0.00014399	-0.10283364	0.09188457
0.00015190	-0.00007771	-0.10757883	0.09188598
-0.00031906	-0.00015211	-0.08748891	0.09181041
-0.00014279	-0.00028706	-0.11557812	0.09245116
-0.00058885	-0.00048286	-0.10629174	0.08508140
-0.00052496	-0.00027973	-0.11470979	0.08415182
-0.00026566	-0.00006585	-0.10809484	0.09042940
-0.00044593	-0.00024554	-0.11027439	0.08933800
-0.00057664	0.00028016	-0.10659312	0.09895985
-0.00070135	0.00003954	-0.10527478	0.10275700
-0.00008641	0.00032127	-0.10827990	0.09132417
-0.00012170	0.00027568	-0.11970858	0.10789508
-0.00027387	0.00025699	-0.10685408	0.10470888
-0.00007563	0.00045328	-0.10882470	0.10043564
0.00017129	0.00012790	-0.10071704	0.09368871
-0.00023556	0.00024864	-0.07995214	0.10365987
-0.00024685	0.00025002	-0.10004901	0.09550381
-0.00013598	0.00054195	-0.07657123	0.08311972
0.00010872	0.00008215	-0.08891721	0.08485199
-0.00012736	0.00000825	-0.07647000	0.08533200
0.00020392	0.00003053	-0.07872716	0.07885257
-0.00015176	-0.00012885	-0.08854888	0.08213361
-0.00024470	-0.00039312	-0.08137369	0.06545717
-0.00029593	-0.00023128	-0.08242197	0.06545233
-0.00045723	-0.00012513	-0.09049065	0.04392429
-0.00040350	-0.00005647	-0.09829215	0.04871991
-0.00050899	-0.00006354	-0.11278594	0.02574712
-0.00029954	0.00002317	-0.12987781	0.02361755
-0.00007829	-0.00015757	-0.14283153	0.02367040
-0.00059166	0.00013741	-0.15169020	0.02740449
-0.00054903	0.00007766	-0.14761532	0.03053506
-0.00026733	0.00013941	-0.16560985	0.02865402
-0.00045576	-0.00005000	-0.18775409	0.03022882
-0.00002230	0.00011677	-0.19142709	0.04357605
0.00018053	-0.00007728	-0.19489503	0.04338508
-0.00012177	0.00000837	-0.22572734	0.05518070
-0.00021414	0.00004002	-0.23613998	0.05034246
-0.00007134	-0.00024282	-0.23556926	0.05535085
-0.00041927	-0.00005669	-0.24020279	0.06736464
-0.00026809	-0.00002451	-0.26511652	0.08163782
-0.00017820	-0.00006720	-0.27716687	0.08838666
-0.00024740	-0.00022799	-0.29093173	0.11078690
-0.00019470	0.00016171	-0.29303316	0.11215550
-0.00015971	-0.00000597	-0.30333805	0.14319914
-0.00035441	0.00001717	-0.29580442	0.15329541
-0.00023096	0.00018024	-0.31464539	0.17843125
-0.00030828	0.00018941	-0.31153836	0.18026166
-0.00025273	-0.00007525	-0.31764977	0.21270968
-0.00028454	0.00005663	-0.31515140	0.22911982
-0.00029944	0.00024703	-0.31507291	0.25290959
-0.00070231	0.00001835	-0.30205263	0.25419169
-0.00044074	0.00049003	-0.31049129	0.27115657
-0.00035524	0.00050934	-0.29811952	0.29725317
-0.00016760	0.00056657	-0.29186646	0.30831161
-0.00039049	0.00008260	-0.29383559	0.31739951
0.00013268	0.00002852	-0.26860977	0.33817823
0.00010308	0.00022244	-0.26753151	0.34045655
0.00024019	0.00026565	-0.24671825	0.36095649
-0.00009478	0.00013401	-0.24787065	0.36621587
0.00013995	-0.00034405	-0.23020482	0.38840141
0.00030265	-0.00012299	-0.22041542	0.39447154
0.00023790	-0.00012842	-0.19442885	0.40367390
0.00012954	-0.00045471	-0.18826299	0.42563448
-0.00004624	-0.00014907	-0.18132581	0.41770980
-0.00018259	0.00009331	-0.16435724	0.42549629
0.00005617	-0.00019364	-0.14524333	0.42805488
-0.00024108	-0.00010056	-0.13061763	0.43051684
-0.00046354	0.00008258	-0.12849051	0.43715659
-0.00043797	0.00047253	-0.12084675	0.42954138
-0.00023993	0.00040868	-0.10258876	0.43560066
-0.00019946	0.00000780	-0.07988013	0.42363238
-0.00003083	-0.00006683	-0.06876853	0.43036227
-0.00003403	0.00013889	-0.07074862	0.42526461
0.00007976	0.00024904	-0.04749889	0.42025954
-0.00041650	-0.00000801	-0.04019328	0.43382917
-0.00022409	-0.00025846	-0.02774317	0.40687168
0.00042050	-0.00022607	-0.03227974	0.41257100
-0.00017933	-0.00007327	-0.02323136	0.39972215
-0.00034955	-0.00020367	-0.01667153	0.40684304
-0.00020159	-0.00000929	-0.01774948	0.40029430
-0.00033341	0.00036647	0.00763444	0.40124155
-0.00033851	0.00019129	0.00874588	0.40645793
0.00005160	0.00003363	0.03252411	0.39347069
0.00002231	0.00027567	0.03944453	0.38849199
0.00042604	0.00002897	0.04662143	0.39194928
-0.00003830	-0.00001478	0.05827466	0.36756606
0.00021741	-0.00013133	0.04654622	0.35118008
-0.00011311	-0.00010678	0.04319889	0.35859399
-0.00007113	0.00028880	0.04532979	0.34580851
-0.00030704	0.00019718	0.04320562	0.33830894
-0.00039721	-0.00007147	0.04355102	0.35107690
-0.00051415	0.00039308	0.04899104	0.33891571
-0.00049764	0.00058431	0.04587272	0.32772787
-0.00053825	0.00014685	0.03217683	0.32094482
-0.00017560	0.00033410	0.04665999	0.31603262
-0.00003707	0.00050583	0.04248207	0.31850015
0.00011144	0.00027380	0.03623277	0.32900122
-0.00023887	0.00030299	0.03035339	0.31218216
0.00000913	-0.00003791	0.04820243	0.31995131
-0.00005229	-0.00021729	0.02199925	0.32669819
-0.00022933	-0.00026177	0.03520336	0.33510604
-0.00020514	0.00008446	0.01984901	0.33458812
-0.00032481	0.00003416	0.01552478	0.34281519
-0.00026431	-0.00025766	0.04824120	0.32520130
-0.00035184	-0.00026859	0.02017478	0.34720808
-0.00029932	-0.00003097	0.04036169	0.33827474
-0.00037110	-0.00016367	0.03249514	0.34056591
-0.00029906	0.00014002	0.02945251	0.33349504
-0.00006130	-0.00000379	0.04304179	0.33427877
0.00018592	0.00016688	0.04299193	0.32776104
0.00016842	-0.00004625	0.04725731	0.33005715
-0.00031857	0.00014343	0.04857005	0.33193971
-0.00027838	-0.00005429	0.05762887	0.33474383
0.00002685	0.00014650	0.05724866	0.35330749
-0.00026046	0.00028830	0.04570379	0.33994616
-0.00013377	0.00037342	0.06473112	0.34148110
-0.00002076	0.00024448	0.05750415	0.32196060
0.00015944	-0.00004371	0.07616375	0.32738372
0.00027098	0.00022386	0.06801042	0.33479766
0.00032315	0.00035334	0.06643855	0.32306316
0.00034355	0.00025749	0.06135610	0.33157091
-0.00002730	0.00000818	0.05689547	0.33576245
-0.00023533	0.00011341	0.05990354	0.33829403
-0.00009183	-0.00041737	0.06543062	0.34317678
-0.00006053	0.00000644	0.03972606	0.34675813
-0.00033766	0.00001282	0.05648348	0.32823049
0.00020489	0.00039991	0.05278372	0.35869452
0.00001962	0.00044118	0.06249919	0.35900771
-0.00022357	0.00000913	0.06506467	0.34810997
-0.00020190	-0.00014085	0.04813422	0.35163392
0.00004934	0.00017337	0.05334234	0.35897358
-0.00005838	0.00033627	0.06034847	0.35464988
0.00006217	0.00025149	0.06138624	0.36829115
-0.00019163	-0.00011388	0.06043316	0.36219892
-0.00019610	0.00032632	0.06612725	0.36109651
0.00012841	-0.00014849	0.04859852	0.37603364
-0.00031126	0.00044895	0.05874302	0.38872119
0.00005909	0.00024022	0.07865572	0.38557212
0.00010016	0.00015494	0.08318775	0.39877667
0.00048241	0.00009299	0.07366027	0.40408746
-0.00002826	0.00003502	0.06730478	0.39792543
0.00011019	-0.00000023	0.08122941	0.39710065
0.00011839	-0.00038640	0.09313439	0.41611621
-0.00004120	-0.00016987	0.08823927	0.41783058
0.00038862	-0.00019822	0.07410069	0.42593433
0.00009371	0.00025611	0.10165900	0.42964866
-0.00016546	-0.00004299	0.11288470	0.43191101
-0.00008358	-0.00011514	0.09618431	0.44115185
-0.00015338	0.00018251	0.09560438	0.45411060
-0.00044885	0.00035654	0.10727600	0.46376458
-0.00015725	0.00028114	0.12485795	0.47463707
-0.00036714	0.00040578	0.11242449	0.49392674
-0.00027110	0.00040657	0.12651884	0.48064789
-0.00013002	0.00046935	0.12207260	0.49661233
0.00038975	0.00058190	0.13096839	0.50709143
0.00003174	0.00034826	0.14774895	0.53733632
0.00008979	0.00044383	0.15689353	0.55182296
-0.00013426	0.00027354	0.14692284	0.55695868
0.00022707	0.00026031	0.18143331	0.59366422
0.00041324	-0.00000139	0.19818743	0.62167018
0.00021110	0.00022753	0.21535131	0.64254804
-0.00004892	0.00004829	0.26040207	0.67931203
0.00009500	0.00015464	0.29348327	0.72633401
-0.00007982	0.00003088	0.35455101	0.73914033
-0.00007628	0.00026391	0.41552698	0.76801762
-0.00003387	0.00025517	0.49475153	0.78060274
-0.00015811	0.00014203	0.61452435	0.80987661
-0.00042076	0.00013084	0.74613834	0.78814719
-0.00025501	0.00014185	0.91887344	0.71225884
0.00009472	0.00005690	1.07468742	0.54527211
0.00015420	-0.00031906	1.15187614	0.31403047
-0.00027079	-0.00000224	1.07009029	0.05208724
-0.00006790	-0.00015774	0.92589499	-0.10647803
-0.00019523	0.00001473	0.72624513	-0.18966378
0.00007167	0.00057126	0.59968356	-0.17645442
0.00005852	0.00000064	0.50381812	-0.12651813
-0.00008251	0.00013826	0.44996055	-0.08867793
0.00002825	0.00023065	0.40558680	-0.06742522
-0.00020616	0.00022529	0.37952227	-0.02258428
0.00008693	0.00024868	0.36126414	-0.01592521
0.00022364	0.00019835	0.33622769	-0.00897957
-0.00001791	0.00015245	0.34079397	0.02697374
0.00032000	-0.00035562	0.33966846	0.01124898
-0.00032991	0.00004224	0.32216203	0.01515051
0.00011479	-0.00042182	0.32889468	0.01989282
-0.00002610	-0.00000393	0.30936140	0.00692703
-0.00021462	-0.00023459	0.28416530	0.01556760
-0.00032761	-0.00013304	0.26641716	0.03470236
0.00000676	-0.00005803	0.24802362	0.05353412
-0.00005283	-0.00000586	0.24209095	0.05623393
-0.00024682	0.00015645	0.25223276	0.07572294
-0.00023124	0.00024519	0.25921863	0.09754537
0.00003167	0.00032953	0.26705177	0.08258252
0.00003875	0.00024708	0.25117596	0.07573635
0.00013850	0.00022067	0.24134227	0.10461093
0.00031784	0.00019746	0.24280438	0.09789242
0.00019493	0.00048836	0.25747202	0.09931648
-0.00030612	0.00008462	0.25566229	0.11999955
0.00024824	-0.00013183	0.25877733	0.12659054
0.00021991	-0.00011090	0.27232530	0.13311505
0.00023475	-0.00022887	0.26006914	0.12539403
0.00023449	0.00018130	0.28320809	0.12653538
-0.00022078	0.00000103	0.29025860	0.13711496
-0.00001909	-0.00000037	0.30641069	0.13798089
0.00002743	-0.00019024	0.30562721	0.13164388
-0.00042752	0.00007708	0.30789507	0.11853697
-0.00010867	0.00010903	0.31957596	0.08976696
-0.00030456	0.00008960	0.31158627	0.07865817
-0.00021663	-0.00019826	0.28775550	0.07951038
0.00022369	0.00031582	0.26630825	0.07511733
-0.00004845	0.00031800	0.26487405	0.10083687
0.00004676	0.00047560	0.28011199	0.14507927
0.00010025	0.00025514	0.30632823	0.14503612
0.00028108	0.00022551	0.34098601	0.13543107
0.00006686	0.00042006	0.39019613	0.09488900
0.00023859	0.00019871	0.40092192	0.05056365
-0.00000818	0.00024591	0.36026000	-0.00071579
0.00003198	0.00037642	0.32622549	-0.03757805
0.00039657	-0.00037938	0.28794649	-0.03230685
0.00010009	-0.00006110	0.25303879	-0.02669059
0.00027778	-0.00000615	0.23052104	0.00808837
0.00000688	0.00008507	0.21793262	0.03738274
0.00018928	0.00001814	0.22453649	0.07073441
0.00000585	-0.00026221	0.26056991	0.05677086
-0.00014316	-0.00001753	0.26754110	0.06097438
-0.00013696	-0.00013895	0.27177914	0.03798857
-0.00023832	-0.00000121	0.29429106	0.04135500
-0.00010048	-0.00008707	0.26690317	0.00578671
0.00019595	0.00022610	0.25999829	-0.01753080
0.00013451	-0.00011450	0.25821576	-0.01057075
-0.00012753	-0.00008502	0.23970322	-0.01631471
-0.00008157	0.00001445	0.21423274	-0.01037800
-0.00001381	0.00026938	0.18881513	-0.01140012
-0.00010771	-0.00008039	0.19591133	-0.00976236
-0.00020945	-0.00005009	0.18566293	-0.01747761
-0.00025801	0.00034981	0.16124301	-0.00107127
-0.00016865	-0.00022753	0.15290082	-0.00226875
0.00004606	0.00020391	0.14752719	0.01057380
0.00012250	0.00051939	0.14268555	0.03541420
-0.00017642	0.00037243	0.13533944	0.05931668
0.00017470	-0.00001344	0.14498597	0.06797871
0.00035293	-0.00024219	0.14950762	0.07714358
0.00051369	-0.00013702	0.16659566	0.10310108
0.00023937	-0.00032438	0.17925763	0.09367022
-0.00019083	-0.00018344	0.18876916	0.10698708
-0.00033509	-0.00004012	0.22151273	0.08096964
-0.00022580	-0.00005549	0.19581172	0.07244035
-0.00001977	-0.00009318	0.21371525	0.07106269
-0.00020459	-0.00011332	0.20092766	0.05309696
-0.00018462	-0.00004951	0.19065056	0.02825537
0.00030295	-0.00007359	0.17253673	0.01150517
-0.00018353	-0.00003674	0.14665209	0.02854636
-0.00037103	0.00028744	0.14516825	0.04946245
-0.00005894	0.00015674	0.15964685	0.04166237
-0.00001747	0.00010222	0.14838147	0.03531170
0.00003469	0.00026567	0.12196043	0.04770321
0.00024669	0.00012684	0.09543781	0.06076216
0.00006294	0.00015082	0.07932362	0.08237799
0.00039613	-0.00005930	0.09713384	0.09620485
0.00033297	-0.00014299	0.09452001	0.09146412
0.00008949	-0.00014630	0.10924349	0.13333118
-0.00006321	-0.00026327	0.11173561	0.12846805
-0.00001094	-0.00023823	0.11464431	0.13852194
-0.00024328	0.00023431	0.13622820	0.15246536
-0.00018416	-0.00036797	0.13084418	0.15522048
-0.00008416	0.00010704	0.17753955	0.15114170
-0.00033856	0.00047706	0.16899249	0.14539151
0.00004311	0.00020123	0.16003060	0.12326730
-0.00039078	0.00017833	0.15480381	0.13990766
-0.00009511	0.00038860	0.15755757	0.14650619
0.00010461	0.00035228	0.17152973	0.12546830
-0.00019172	0.00026103	0.16591135	0.12098225
0.00012330	0.00002566	0.17075184	0.11432130
0.00035432	-0.00032140	0.14929639	0.12008071
-0.00006289	-0.00018781	0.14165543	0.11114344
0.00011044	-0.00008979	0.13431015	0.12652229
0.00012117	-0.00039099	0.13223584	0.15789436
0.00003883	-0.00010429	0.12443659	0.16073359
0.00016400	0.00027160	0.12088000	0.17688661
-0.00006599	-0.00016881	0.12632735	0.17069345
-0.00010287	-0.00024456	0.14275643	0.18631842
-0.00016288	0.00020261	0.14723294	0.18236795
-0.00030413	0.00004674	0.14539337	0.20137466
-0.00022800	0.00022869	0.16502307	0.19871236
-0.00000524	0.00016842	0.14084220	0.22087054
-0.00024005	0.00031217	0.15688933	0.23204048
0.00007228	0.00023182	0.16808160	0.23475873
0.00020861	0.00025500	0.18132703	0.25222207
-0.00004573	0.00011805	0.18839543	0.26474963
0.00027843	-0.00015794	0.17184869	0.26240553
0.00018736	0.00004328	0.19054805	0.27446133
0.00027355	0.00005253	0.20278982	0.29647848
0.00023073	-0.00001466	0.21948312	0.31325083
-0.00001207	0.00010067	0.23786512	0.32180038
-0.00009156	-0.00011875	0.26079426	0.33657983
0.00015673	-0.00011383	0.28529272	0.37845575
0.00043336	-0.00015559	0.32333027	0.38764141
-0.00000218	0.00018886	0.37348644	0.38994033
-0.00000317	0.00015949	0.41923905	0.40893393
-0.00021340	-0.00011763	0.50073424	0.41057733
-0.00009087	0.00003333	0.58526818	0.36638988
-0.00005687	0.00022964	0.66399255	0.31633129
0.00021571	0.00005243	0.76624795	0.19260308
-0.00012484	-0.00026837	0.77764874	0.03201600
-0.00014495	-0.00029096	0.72884273	-0.13379483
0.00014120	0.00027203	0.58901236	-0.25106988
-0.00019396	0.00016949	0.44112654	-0.27111731
0.00029381	0.00033498	0.32079659	-0.24017223
-0.00012475	0.00009852	0.25458878	-0.17666485
0.00006075	0.00027053	0.20761403	-0.10715952
0.00011293	-0.00010060	0.19128597	-0.06157006
0.00015539	0.00013404	0.19496789	-0.02316212
0.00036132	-0.00023109	0.18409921	0.01368494
-0.00017451	-0.00002579	0.20316070	0.02095460
-0.00019441	-0.00005252	0.19394260	0.04907060
-0.00002454	-0.00020537	0.20983695	0.08417048
-0.00002971	0.00000944	0.20898899	0.08315606
-0.00000303	-0.00005845	0.20010660	0.11099052
0.00002573	0.00024458	0.23519167	0.13761951
-0.00016170	0.00016241	0.25715431	0.16087150
-0.00011172	0.00028823	0.27511509	0.18574433
0.00005629	-0.00005673	0.32282780	0.18829157
-0.00006535	-0.00010080	0.34043222	0.18704954
0.00022420	-0.00000878	0.40657283	0.20680357
0.00008535	0.00000883	0.46252169	0.19517148
0.00034506	0.00036704	0.52903318	0.13278303
0.00029090	-0.00002194	0.55548924	0.05492666
0.00012807	0.00028756	0.56296908	-0.01457868
0.00006188	-0.00018649	0.54017234	-0.10643450
0.00017425	-0.00000632	0.47023509	-0.18907634
0.00005077	0.00021355	0.35518474	-0.20190330
0.00006648	0.00021907	0.30691518	-0.15056683
0.00020480	0.00003470	0.28372345	-0.11864193
0.00001900	-0.00018239	0.27381560	-0.11680963
0.00030760	0.00009631	0.26379584	-0.10567881
0.00021311	0.00000329	0.25773856	-0.10429497
-0.00030791	-0.00000227	0.25465018	-0.09581451
-0.00015712	-0.00007590	0.22817849	-0.09851609
0.00009542	0.00016039	0.21930872	-0.10582628
-0.00013609	-0.00002140	0.17540308	-0.09701797
0.00000500	0.00018789	0.15659393	-0.05104776
-0.00021385	0.00020768	0.16929755	-0.01941334
-0.00003051	0.00019433	0.19970609	-0.00790046
0.00034021	0.00017859	0.20518699	-0.00682380
-0.00006356	0.00044194	0.22774198	0.00906673
-0.00007076	0.00036405	0.22497683	0.00932911
0.00026445	0.00015676	0.24158354	-0.03174050
0.00033403	0.00031551	0.19898413	-0.02025671
0.00010261	-0.00003370	0.22220917	-0.01311252
0.00012004	0.00023235	0.21746080	-0.02054061
-0.00005428	0.00008485	0.18770295	-0.00757103
0.00029746	0.00020090	0.20560994	0.03075846
0.00017334	-0.00012445	0.20933151	0.03329244
0.00036112	0.00000887	0.19647458	0.02171677
-0.00006081	0.00024960	0.20402301	0.02952172
-0.00013310	0.00004996	0.23417842	0.05032681
0.00000474	-0.00012675	0.21814554	0.02132621
0.00005132	-0.00010625	0.21050583	0.03317867
0.00010212	0.00010459	0.23015397	0.04680275
-0.00013140	0.00007024	0.24276088	0.04657930
0.00009103	-0.00005095	0.23838043	0.06048849
0.00004871	0.00024299	0.24849305	0.05465776
0.00009735	-0.00005695	0.23779222	0.05425947
-0.00006014	0.00024532	0.25735238	0.06156250
-0.00015542	-0.00007002	0.22716110	0.05108375
-0.00026159	-0.00009122	0.25789842	0.08419713
-0.00017408	0.00011859	0.27770269	0.09096599
0.00005137	0.00003539	0.29584382	0.08112236
-0.00016693	0.00008493	0.30099026	0.09451104
0.00007582	0.00068147	0.34398795	0.09097603
0.00006012	0.00010615	0.39077614	0.06008367
-0.00014959	-0.00001738	0.38850397	-0.00871464
0.00029459	0.00023373	0.38767629	-0.04656168
-0.00010034	0.00006796	0.37906262	-0.07491332
0.00001129	-0.00012967	0.33223462	-0.13947410
0.00015782	-0.00006087	0.25354773	-0.14488504
-0.00003784	-0.00002892	0.21393336	-0.08521182
0.00024806	-0.00002215	0.19189131	-0.08256685
-0.00010787	0.00020576	0.16580166	-0.02798192
-0.00025960	0.00037970	0.19613593	0.02515922
-0.00017649	0.00007885	0.22317450	0.01989149
0.00006693	0.00027682	0.23685117	0.03425148
-0.00011978	-0.00013171	0.31480495	0.00846384
0.00008061	0.00009414	0.29210247	-0.01067242
0.00004941	0.00025801	0.28745145	-0.04833627
-0.00005031	0.00000531	0.26119893	-0.07451181
-0.00016724	0.00040254	0.20512876	-0.05973477
-0.00005946	0.00018673	0.17991155	-0.01701657
-0.00000963	-0.00002576	0.21039913	0.00097246
0.00018819	0.00013966	0.20286137	0.04247905
0.00033127	0.00038245	0.24769221	0.04430724
-0.00008296	0.00007980	0.25915939	0.02557243
0.00035085	-0.00012750	0.24154015	0.03988579
-0.00016542	0.00007893	0.25095861	0.02211166
-0.00017833	-0.00001015	0.22624428	0.03427777
0.00001516	0.00010411	0.25138312	0.03654847
-0.00011046	0.00013532	0.28257698	0.04447845
0.00007392	0.00049333	0.28381910	0.04070326
-0.00007960	0.00045839	0.32592237	0.02828183
0.00015818	0.00022159	0.31905895	0.00415125
-0.00021668	-0.00003644	0.33370809	0.01340695
-0.00019051	0.00007611	0.30156799	0.00340117
-0.00013266	0.00002007	0.24816936	-0.03473767
-0.00029004	0.00011765	0.27653886	-0.01027979
-0.00011055	0.00046356	0.25449877	0.02788274
0.00028214	-0.00004927	0.26331191	0.01229201
-0.00003713	-0.00002004	0.27734615	0.01607786
-0.00011497	0.00013064	0.20246801	0.03466889
-0.00001123	0.00017442	0.25460852	0.08945563
-0.00013092	-0.00007858	0.27494071	0.10001904
-0.00004256	0.00024355	0.26817186	0.13358110
-0.00028400	0.00000512	0.31001662	0.13403353
-0.00011199	-0.00003563	0.33237227	0.12392817
0.00012282	0.00028357	0.38894450	0.18278904
-0.00003579	-0.00004755	0.46504329	0.13233191
0.00022635	-0.00015729	0.46214040	0.12394104
0.00024975	0.00018001	0.53347549	0.19227598
-0.00009483	0.00006102	0.65171294	0.10583939
-0.00035560	0.00002180	0.68162146	0.03091341
-0.00017986	0.00037405	0.68305413	-0.04631524
-0.00015992	-0.00019565	0.72422680	-0.12946475
-0.00000371	0.00000771	0.70484142	-0.27551261
0.00022552	-0.00020980	0.59019292	-0.33176858
0.00005170	-0.00026461	0.54169610	-0.35989349
-0.00002873	-0.00011430	0.45342582	-0.38053008
0.00025987	0.00048354	0.40240580	-0.38816716
-0.00010739	-0.00000103	0.36860989	-0.35938126
-0.00008555	0.00009737	0.31551981	-0.32151447
0.00011225	0.00032228	0.35026709	-0.29553958
0.00039320	-0.00003848	0.33932555	-0.28419001
0.00044549	0.00008580	0.33082270	-0.29745365
0.00035794	0.00003786	0.31142261	-0.28486001
0.00015450	0.00024307	0.31808381	-0.30005739
-0.00005843	0.00004451	0.32918962	-0.28543976
0.00033772	0.00012811	0.31309680	-0.31196215
0.00023272	-0.00018534	0.29939091	-0.32385709
0.00013865	-0.00001482	0.30533728	-0.32526182
0.00036301	0.00002780	0.28575293	-0.31268856
0.00005197	0.00012230	0.26064226	-0.33467226
0.00003176	-0.00008660	0.25171293	-0.32877081
0.00009628	-0.00032922	0.24229885	-0.35371797
0.00014923	-0.00004754	0.20155367	-0.34896371
0.00027839	0.00007291	0.19142670	-0.35367635
0.00007927	-0.00004251	0.19522858	-0.35682376
-0.00005625	0.00024461	0.15454975	-0.32293656
-0.00029034	-0.00004743	0.17484738	-0.33027480
-0.00003370	-0.00004194	0.12695485	-0.33538588
0.00025720	-0.00029110	0.12108509	-0.33050441
0.00004034	0.00003884	0.11763255	-0.30081241
0.00039505	0.00007734	0.11101044	-0.28341664
0.00026153	-0.00053168	0.09688146	-0.28802206
0.00021426	-0.00000739	0.07930193	-0.29232809
0.00006698	0.00013050	0.08282667	-0.28226215
0.00036827	0.00022315	0.07833384	-0.26713555
0.00048508	0.00004692	0.07921690	-0.27766630
-0.00022750	-0.00010471	0.06526200	-0.27179973
0.00029650	0.00017143	0.04602741	-0.24697189
0.00012181	-0.00010064	0.06010417	-0.24634780
0.00000768	-0.00037808	0.04042944	-0.25903544
0.00004217	-0.00005627	0.00612705	-0.23281835
0.00018000	-0.00022176	0.01894168	-0.21662909
0.00006875	-0.00020818	0.04217792	-0.19730936
-0.00001256	0.00014125	0.04716746	-0.19924826
-0.00009622	0.00001914	0.02088475	-0.19487013
-0.00023508	0.00013241	0.04193903	-0.18231913
0.00037958	-0.00035901	0.03675159	-0.16713807
-0.00006991	-0.00014234	0.03028986	-0.16451375
0.00015166	0.00001589	0.03936798	-0.15430226
0.00009123	-0.00003004	0.03722664	-0.15304058
